country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollution_range,update_hour,pollution_category
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",2026-05-31 10:00:00,30.7057778,76.8531805555555,SO2,13.0,14.0,14.0,1.0,10,Good
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",2026-05-31 10:00:00,25.4547,78.6039,NO2,5.0,6.0,6.0,1.0,10,Good
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",2026-05-31 10:00:00,16.486692,80.699436,PM2.5,50.0,79.0,59.0,29.0,10,Moderate
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",2026-05-31 10:00:00,26.428282,80.327067,PM2.5,31.0,197.0,65.0,166.0,10,Moderate
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",2026-05-31 10:00:00,29.432304,76.972765,PM10,83.0,407.0,147.0,324.0,10,Poor
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",2026-05-31 10:00:00,26.428282,80.327067,NH3,3.0,3.0,3.0,0.0,10,Good
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",2026-05-31 10:00:00,22.49929,88.36917,CO,22.0,30.0,27.0,8.0,10,Good
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",2026-05-31 10:00:00,16.509717,80.612222,NO2,20.0,34.0,27.0,14.0,10,Good
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",2026-05-31 10:00:00,16.509717,80.612222,NH3,5.0,7.0,6.0,2.0,10,Good
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",2026-05-31 10:00:00,22.627847,88.380669,PM10,34.0,79.0,53.0,45.0,10,Moderate
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",2026-05-31 10:00:00,22.627847,88.380669,NH3,5.0,11.0,7.0,6.0,10,Good
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",2026-05-31 10:00:00,26.509954,80.249612,NO2,28.0,29.0,28.0,1.0,10,Good
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",2026-05-31 10:00:00,28.52123,76.37138,OZONE,1.0,70.0,12.0,69.0,10,Good
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",2026-05-31 10:00:00,29.5364,75.0158,PM2.5,7.0,427.0,49.0,420.0,10,Good
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",2026-05-31 10:00:00,26.509954,80.249612,SO2,23.0,42.0,29.0,19.0,10,Good
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",2026-05-31 10:00:00,29.5364,75.0158,NO2,13.0,22.0,18.0,9.0,10,Good
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",2026-05-31 10:00:00,22.51106,88.35142,PM10,27.0,38.0,32.0,11.0,10,Good
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",2026-05-31 10:00:00,26.4703136,80.3229863,CO,52.0,56.0,54.0,4.0,10,Moderate
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",2026-05-31 10:00:00,29.0272,77.0621,PM10,161.0,167.0,164.0,6.0,10,Poor
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2026-05-31 10:00:00,17.72,83.3,NH3,3.0,4.0,3.0,1.0,10,Good
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2026-05-31 10:00:00,22.5448082,88.3403691,PM10,76.0,106.0,87.0,30.0,10,Moderate
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",2026-05-31 10:00:00,29.0272,77.0621,NO2,31.0,32.0,31.0,1.0,10,Good
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2026-05-31 10:00:00,22.5448082,88.3403691,NO2,22.0,28.0,25.0,6.0,10,Good
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2026-05-31 10:00:00,22.5448082,88.3403691,NH3,9.0,9.0,9.0,0.0,10,Good
India,Uttar_Pradesh,Khora,"Prashant Garden, Khora - UPPCB",2026-05-31 10:00:00,28.61119,77.34206,NO2,23.0,53.0,33.0,30.0,10,Good
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",2026-05-31 10:00:00,27.103358,93.679645,PM2.5,2.0,108.0,49.0,106.0,10,Good
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",2026-05-31 10:00:00,30.1480566,77.2893471,NH3,1.0,6.0,3.0,5.0,10,Good
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",2026-05-31 10:00:00,26.6879226,88.4152495,SO2,11.0,15.0,14.0,4.0,10,Good
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",2026-05-31 10:00:00,28.2348927,77.8683002,PM10,11.0,15.0,14.0,4.0,10,Good
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",2026-05-31 10:00:00,22.7605581,88.3617589,PM2.5,11.0,15.0,14.0,4.0,10,Good
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",2026-05-31 10:00:00,28.38910936,79.42963708,NO2,6.0,10.0,9.0,4.0,10,Good
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",2026-05-31 10:00:00,22.7605581,88.3617589,SO2,12.0,22.0,13.0,10.0,10,Good
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM",2026-05-31 10:00:00,28.422681,77.148944,PM10,45.0,212.0,79.0,167.0,10,Moderate
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM",2026-05-31 10:00:00,28.422681,77.148944,NO2,11.0,16.0,13.0,5.0,10,Good
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-05-31 10:00:00,16.5150833,80.5181667,PM10,21.0,115.0,61.0,94.0,10,Moderate
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",2026-05-31 10:00:00,23.567923,87.306843,PM10,23.0,104.0,52.0,81.0,10,Moderate
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM",2026-05-31 10:00:00,28.422681,77.148944,OZONE,2.0,109.0,23.0,107.0,10,Good
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",2026-05-31 10:00:00,28.406963,77.849831,PM2.5,6.0,48.0,29.0,42.0,10,Good
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",2026-05-31 10:00:00,23.567923,87.306843,NH3,1.0,2.0,1.0,1.0,10,Good
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",2026-05-31 10:00:00,28.406963,77.849831,NO2,7.0,27.0,13.0,20.0,10,Good
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",2026-05-31 10:00:00,28.406963,77.849831,NH3,8.0,15.0,11.0,7.0,10,Good
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",2026-05-31 10:00:00,23.567923,87.306843,SO2,24.0,47.0,30.0,23.0,10,Good
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",2026-05-31 10:00:00,28.406963,77.849831,OZONE,21.0,53.0,24.0,32.0,10,Good
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-05-31 10:00:00,14.675886,77.593027,PM10,55.0,63.0,61.0,8.0,10,Moderate
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",2026-05-31 10:00:00,23.508764,87.35444,NH3,1.0,6.0,3.0,5.0,10,Good
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-05-31 10:00:00,14.675886,77.593027,SO2,12.0,16.0,13.0,4.0,10,Good
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-05-31 10:00:00,14.675886,77.593027,OZONE,33.0,44.0,33.0,11.0,10,Good
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",2026-05-31 10:00:00,29.14056,75.744941,PM10,60.0,104.0,84.0,44.0,10,Moderate
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",2026-05-31 10:00:00,29.14056,75.744941,NO2,48.0,51.0,50.0,3.0,10,Good
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",2026-05-31 10:00:00,27.1594,78.3953,SO2,5.0,9.0,8.0,4.0,10,Good
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-05-31 10:00:00,13.20488,79.097889,OZONE,61.0,61.0,61.0,0.0,10,Moderate
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",2026-05-31 10:00:00,29.14056,75.744941,CO,49.0,52.0,50.0,3.0,10,Good
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",2026-05-31 10:00:00,23.549395,87.300496,CO,18.0,62.0,33.0,44.0,10,Good
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",2026-05-31 10:00:00,23.549395,87.300496,OZONE,2.0,33.0,8.0,31.0,10,Good
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2026-05-31 10:00:00,22.06047,88.109737,PM2.5,14.0,76.0,35.0,62.0,10,Good
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2026-05-31 10:00:00,22.06047,88.109737,PM10,18.0,72.0,41.0,54.0,10,Good
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2026-05-31 10:00:00,22.06047,88.109737,NO2,7.0,31.0,16.0,24.0,10,Good
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB",2026-05-31 10:00:00,16.711754,81.092095,NH3,2.0,3.0,3.0,1.0,10,Good
India,Uttar_Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",2026-05-31 10:00:00,28.694528,77.494705,NO2,18.0,52.0,27.0,34.0,10,Good
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2026-05-31 10:00:00,22.06047,88.109737,SO2,7.0,20.0,10.0,13.0,10,Good
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",2026-05-31 10:00:00,29.8006,76.4155,NH3,5.0,7.0,6.0,2.0,10,Good
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB",2026-05-31 10:00:00,16.711754,81.092095,CO,2.0,26.0,9.0,24.0,10,Good
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB",2026-05-31 10:00:00,16.711754,81.092095,OZONE,9.0,44.0,20.0,35.0,10,Good
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",2026-05-31 10:00:00,16.316553,80.413302,PM2.5,61.0,80.0,70.0,19.0,10,Moderate
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",2026-05-31 10:00:00,29.8006,76.4155,OZONE,4.0,29.0,10.0,25.0,10,Good
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",2026-05-31 10:00:00,22.629801,88.352017,NO2,20.0,124.0,54.0,104.0,10,Moderate
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",2026-05-31 10:00:00,16.316553,80.413302,NO2,24.0,56.0,35.0,32.0,10,Good
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",2026-05-31 10:00:00,29.6953,77.0027,CO,12.0,44.0,13.0,32.0,10,Good
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",2026-05-31 10:00:00,29.6953,77.0027,OZONE,12.0,44.0,13.0,32.0,10,Good
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2026-05-31 10:00:00,14.465052,78.824187,NO2,15.0,21.0,16.0,6.0,10,Good
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",2026-05-31 10:00:00,29.966942,76.875879,PM2.5,40.0,67.0,56.0,27.0,10,Moderate
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",2026-05-31 10:00:00,28.757294,77.278792,CO,46.0,88.0,65.0,42.0,10,Moderate
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",2026-05-31 10:00:00,29.966942,76.875879,PM10,35.0,485.0,88.0,450.0,10,Moderate
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",2026-05-31 10:00:00,28.757294,77.278792,OZONE,29.0,74.0,38.0,45.0,10,Good
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",2026-05-31 10:00:00,29.966942,76.875879,NO2,16.0,22.0,19.0,6.0,10,Good
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2026-05-31 10:00:00,14.465052,78.824187,CO,14.0,36.0,16.0,22.0,10,Good
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",2026-05-31 10:00:00,29.966942,76.875879,SO2,1.0,20.0,8.0,19.0,10,Good
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",2026-05-31 10:00:00,25.262326,82.995408,OZONE,2.0,7.0,3.0,5.0,10,Good
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",2026-05-31 10:00:00,12.733409,77.298051,NH3,2.0,7.0,3.0,5.0,10,Good
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",2026-05-31 10:00:00,25.32393,82.99687,PM10,25.0,83.0,50.0,58.0,10,Good
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",2026-05-31 10:00:00,26.11442,85.39813,PM10,42.0,147.0,90.0,105.0,10,Moderate
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",2026-05-31 10:00:00,13.94,75.555917,NO2,20.0,27.0,25.0,7.0,10,Good
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",2026-05-31 10:00:00,13.94,75.555917,SO2,2.0,7.0,6.0,5.0,10,Good
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",2026-05-31 10:00:00,27.571409,77.655757,PM10,2.0,7.0,6.0,5.0,10,Good
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",2026-05-31 10:00:00,26.11442,85.39813,CO,15.0,64.0,32.0,49.0,10,Good
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",2026-05-31 10:00:00,16.802639,75.722694,PM2.5,30.0,31.0,30.0,1.0,10,Good
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",2026-05-31 10:00:00,16.802639,75.722694,PM10,38.0,39.0,39.0,1.0,10,Good
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",2026-05-31 10:00:00,27.571409,77.655757,SO2,38.0,39.0,39.0,1.0,10,Good
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",2026-05-31 10:00:00,27.571409,77.655757,OZONE,38.0,39.0,39.0,1.0,10,Good
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",2026-05-31 10:00:00,26.1403345,85.3650192,SO2,8.0,20.0,11.0,12.0,10,Good
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",2026-05-31 10:00:00,30.269444,78.044167,PM10,11.0,60.0,32.0,49.0,10,Good
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",2026-05-31 10:00:00,26.1403345,85.3650192,OZONE,5.0,42.0,26.0,37.0,10,Good
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",2026-05-31 10:00:00,30.269444,78.044167,NO2,1.0,6.0,4.0,5.0,10,Good
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",2026-05-31 10:00:00,16.802639,75.722694,OZONE,16.0,17.0,16.0,1.0,10,Good
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",2026-05-31 10:00:00,25.586562,85.043586,PM2.5,21.0,32.0,27.0,11.0,10,Good
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",2026-05-31 10:00:00,25.586562,85.043586,NO2,29.0,35.0,32.0,6.0,10,Good
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",2026-05-31 10:00:00,29.2124114,78.9611753,NH3,2.0,5.0,4.0,3.0,10,Good
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",2026-05-31 10:00:00,29.2124114,78.9611753,CO,19.0,20.0,20.0,1.0,10,Good
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",2026-05-31 10:00:00,30.075911,78.2859547,PM2.5,2.0,2.0,2.0,0.0,10,Good
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",2026-05-31 10:00:00,25.592539,85.227158,CO,30.0,103.0,90.0,73.0,10,Moderate
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",2026-05-31 10:00:00,8.8787,76.6073,SO2,2.0,3.0,3.0,1.0,10,Good
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",2026-05-31 10:00:00,8.8787,76.6073,CO,13.0,18.0,15.0,5.0,10,Good
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",2026-05-31 10:00:00,30.075911,78.2859547,SO2,1.0,1.0,1.0,0.0,10,Good
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",2026-05-31 10:00:00,8.5637,76.8865,PM10,1.0,1.0,1.0,0.0,10,Good
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2026-05-31 10:00:00,25.610369,85.132568,OZONE,59.0,60.0,60.0,1.0,10,Moderate
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",2026-05-31 10:00:00,8.5637,76.8865,SO2,59.0,60.0,60.0,1.0,10,Moderate
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",2026-05-31 10:00:00,8.5637,76.8865,CO,59.0,60.0,60.0,1.0,10,Moderate
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",2026-05-31 10:00:00,23.685297,86.945968,CO,23.0,76.0,38.0,53.0,10,Good
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",2026-05-31 10:00:00,23.697936,86.944395,PM2.5,33.0,61.0,44.0,28.0,10,Good
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",2026-05-31 10:00:00,23.697936,86.944395,PM10,45.0,77.0,58.0,32.0,10,Moderate
India,Bihar,Patna,"Muradpur, Patna - BSPCB",2026-05-31 10:00:00,25.619651,85.147382,OZONE,4.0,94.0,11.0,90.0,10,Good
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",2026-05-31 10:00:00,8.5149093,76.9435879,OZONE,14.0,20.0,16.0,6.0,10,Good
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",2026-05-31 10:00:00,10.5324,76.2159,PM2.5,36.0,51.0,45.0,15.0,10,Good
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",2026-05-31 10:00:00,10.5324,76.2159,CO,10.0,18.0,15.0,8.0,10,Good
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",2026-05-31 10:00:00,23.616515,87.119133,PM2.5,4.0,79.0,34.0,75.0,10,Good
India,Bihar,Patna,"Samanpura, Patna - BSPCB",2026-05-31 10:00:00,25.596727,85.085624,CO,18.0,30.0,25.0,12.0,10,Good
India,Bihar,Patna,"Samanpura, Patna - BSPCB",2026-05-31 10:00:00,25.596727,85.085624,OZONE,44.0,51.0,47.0,7.0,10,Good
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",2026-05-31 10:00:00,25.366336,87.117468,PM2.5,50.0,75.0,63.0,25.0,10,Moderate
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",2026-05-31 10:00:00,25.5626095,84.663264,SO2,5.0,5.0,5.0,0.0,10,Good
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",2026-05-31 10:00:00,28.83526,78.7446,OZONE,11.0,30.0,12.0,19.0,10,Good
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",2026-05-31 10:00:00,28.88528,78.7388,PM2.5,23.0,66.0,39.0,43.0,10,Good
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",2026-05-31 10:00:00,24.75746,84.366208,NO2,7.0,8.0,8.0,1.0,10,Good
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",2026-05-31 10:00:00,28.88528,78.7388,NH3,4.0,4.0,4.0,0.0,10,Good
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",2026-05-31 10:00:00,12.920984,77.584908,CO,8.0,66.0,11.0,58.0,10,Good
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",2026-05-31 10:00:00,24.75746,84.366208,OZONE,5.0,48.0,8.0,43.0,10,Good
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",2026-05-31 10:00:00,25.42742023,86.13886079,PM10,14.0,121.0,58.0,107.0,10,Moderate
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",2026-05-31 10:00:00,28.856664,78.772638,PM2.5,14.0,40.0,26.0,26.0,10,Good
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",2026-05-31 10:00:00,12.7816279,77.6299145,SO2,22.0,22.0,22.0,0.0,10,Good
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",2026-05-31 10:00:00,12.7816279,77.6299145,CO,38.0,40.0,39.0,2.0,10,Good
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",2026-05-31 10:00:00,28.856664,78.772638,NH3,6.0,6.0,6.0,0.0,10,Good
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",2026-05-31 10:00:00,12.7816279,77.6299145,OZONE,26.0,27.0,26.0,1.0,10,Good
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",2026-05-31 10:00:00,26.80365,84.51954,PM2.5,12.0,47.0,31.0,35.0,10,Good
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",2026-05-31 10:00:00,26.80365,84.51954,PM10,11.0,42.0,28.0,31.0,10,Good
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",2026-05-31 10:00:00,28.849399,78.742362,PM2.5,12.0,53.0,30.0,41.0,10,Good
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",2026-05-31 10:00:00,13.0270199,77.494094,NH3,3.0,5.0,3.0,2.0,10,Good
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",2026-05-31 10:00:00,25.251013,86.989001,PM10,33.0,104.0,56.0,71.0,10,Moderate
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",2026-05-31 10:00:00,25.251013,86.989001,NO2,9.0,14.0,12.0,5.0,10,Good
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",2026-05-31 10:00:00,25.251013,86.989001,NH3,1.0,1.0,1.0,0.0,10,Good
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",2026-05-31 10:00:00,25.251013,86.989001,CO,20.0,49.0,29.0,29.0,10,Good
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",2026-05-31 10:00:00,28.802625,78.753728,NO2,24.0,25.0,24.0,1.0,10,Good
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",2026-05-31 10:00:00,25.265194,87.012947,PM2.5,13.0,250.0,65.0,237.0,10,Moderate
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",2026-05-31 10:00:00,25.265194,87.012947,NH3,1.0,8.0,2.0,7.0,10,Good
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",2026-05-31 10:00:00,29.4723508,77.7194031,PM2.5,17.0,202.0,69.0,185.0,10,Moderate
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",2026-05-31 10:00:00,29.4723508,77.7194031,SO2,15.0,26.0,22.0,11.0,10,Good
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",2026-05-31 10:00:00,25.204762,85.51496,PM10,10.0,74.0,41.0,64.0,10,Good
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",2026-05-31 10:00:00,11.55358,76.55521,NH3,1.0,3.0,2.0,2.0,10,Good
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",2026-05-31 10:00:00,25.56752,83.966379,NH3,3.0,3.0,3.0,0.0,10,Good
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",2026-05-31 10:00:00,28.5447608,77.3231257,OZONE,13.0,116.0,28.0,103.0,10,Good
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",2026-05-31 10:00:00,11.55358,76.55521,OZONE,21.0,38.0,26.0,17.0,10,Good
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",2026-05-31 10:00:00,13.428828,77.731418,OZONE,46.0,59.0,50.0,13.0,10,Good
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",2026-05-31 10:00:00,13.328028,75.797056,NH3,46.0,59.0,50.0,13.0,10,Good
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",2026-05-31 10:00:00,13.328028,75.797056,CO,46.0,59.0,50.0,13.0,10,Good
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",2026-05-31 10:00:00,15.459706,75.008381,PM2.5,59.0,87.0,72.0,28.0,10,Moderate
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",2026-05-31 10:00:00,15.459706,75.008381,PM10,78.0,114.0,97.0,36.0,10,Moderate
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",2026-05-31 10:00:00,28.56923,77.393848,NO2,11.0,62.0,34.0,51.0,10,Good
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",2026-05-31 10:00:00,24.7955,84.9994,PM2.5,8.0,52.0,18.0,44.0,10,Good
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",2026-05-31 10:00:00,28.56923,77.393848,NH3,10.0,19.0,13.0,9.0,10,Good
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",2026-05-31 10:00:00,24.7955,84.9994,NO2,9.0,9.0,9.0,0.0,10,Good
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",2026-05-31 10:00:00,15.459706,75.008381,SO2,6.0,8.0,7.0,2.0,10,Good
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",2026-05-31 10:00:00,28.56923,77.393848,OZONE,40.0,153.0,49.0,113.0,10,Good
